Link,country,httpcode
"https://www.appsecengineer.com/blog/the-only-guide-youll-need-to-build-your-own-devsecops-trained-team#:~:text=Setting KPIs and Metrics Time to Detect,takes to fix the vulnerabilities you've identified.",southafrica,200.0
https://www.browserstack.com/guide/top-ci-cd-tools,southafrica,200.0
"https://www.cloudraft.io/blog/cicd-observability-using-opentelemetry#:~:text=Key Metrics and Traces to Monitor Pipeline,of errors and failures at each stage.",southafrica,200.0
"https://www.compuquip.com/blog/five-metrics-to-increase-the-roi-of-penetration-testing#:~:text=Vulnerability density is a normalized measure%2C given,indicates the likely presence of multiple vulnerabilities.",southafrica,200.0
https://www.crowdstrike.com/en-us/cybersecurity-101/cloud-security/continuous-integration-continuous-delivery-ci-cd/,southafrica,200.0
https://www.datadoghq.com/dg/monitor/personalized-demo-request/devsecops/,southafrica,200.0
"https://www.fortinet.com/resources/cyberglossary/ci-cd#:~:text=CI/CD (Continuous Integration/,deployment phases of application development.",southafrica,200.0
"https://www.frugaltesting.com/blog/5-common-mistakes-to-avoid-when-implementing-ci-cd-in-your-testing-process#:~:text=What Key Metrics should be tracked to,pipeline reliability and code quality. Deployment Frequency",southafrica,200.0
https://www.harness.io/blog/ci-cd-security-an-overview,southafrica,200.0
"https://www.legitsecurity.com/aspm-knowledge-base/application-security-metrics#:~:text=The time between when a vulnerability is,codebase before security teams can identify it.",southafrica,200.0
https://www.legitsecurity.com/aspm-knowledge-base/what-is-cicd-security,southafrica,200.0
"https://www.linkedin.com/advice/0/what-best-ways-visualize-vulnerability-management-9vtqe#:~:text=Severity Distribution: Breakdown of vulnerabilities by severity,it takes to remediate vulnerabilities after discovery.",southafrica,200.0
"https://www.linkedin.com/pulse/detection-engineering-maturity-prakash-krishnan-blaxc#:~:text=Cybersecurity @ Qualys | ROC %2C CTI%2C,alerts that represent expected or benign activity.",southafrica,200.0
"https://www.mindbowser.com/devsecops-metrics/#:~:text=4. Deployment Frequency Software development uses application,environments such as development%2C testing%2C and production.",southafrica,200.0
"https://www.mindbowser.com/devsecops-metrics/#:~:text=25. Code Coverage by Automated Security Tests,of security measures implemented within the code.",southafrica,200.0
"https://www.minware.com/report/ci-cd-pipeline-performance#:~:text=CI/CD Pipeline Performance Pipeline Run Frequency -,percentage of pipeline runs that complete successfully.",southafrica,200.0
"https://www.multitudes.com/blog/accelerate-metrics#:~:text=The duration between a developer's first code,move code from development to serving users.",southafrica,200.0
https://www.ox.security/blog/ci-cd-pipeline-security/,southafrica,403.0
https://www.paloaltonetworks.com/cyberpedia/what-is-ci-cd-security,southafrica,200.0
https://www.paloaltonetworks.co.uk/cyberpedia/what-is-ci-cd-security,southafrica,200.0
https://www.practical-devsecops.com/devsecops-metrics/#Key_DevSecOps_Metrics,southafrica,200.0
https://www.practical-devsecops.com/devsecops-metrics/#Real-World_Case_Studies_DevSecOps_Metrics_in_Action,southafrica,200.0
https://www.practical-devsecops.com/devsecops-metrics/?srsltid=AfmBOooZNJEOfCuXjWy6Nz1l8bJTUReTCN1mRWd5Ag0_W6JO9NsX9wPq,southafrica,200.0
https://www.practical-devsecops.com/devsecops-metrics/#The_Role_of_Automation_in_DevSecOps_Metrics,southafrica,200.0
https://www.practical-devsecops.com/what-is-devsecops-pipelines/#Common_Components_of_DevSecOps_Pipelines,southafrica,200.0
https://www.practical-devsecops.com/what-is-devsecops-pipelines/#DevSecOps_CI/CD,southafrica,200.0
https://www.practical-devsecops.com/what-is-devsecops-pipelines/?srsltid=AfmBOoo1RHPTGuEYUHDGXbCWY-iXBoI0MZ_ODyQKHAF-8AbAvEmFOmvA,southafrica,200.0
https://www.practical-devsecops.com/what-is-devsecops-pipelines/#Why_DevSecOps_Pipelines_are_Important?,southafrica,200.0
https://www.redhat.com/en/topics/devops/what-is-ci-cd,southafrica,200.0
"https://www.redhat.com/en/topics/devops/what-is-ci-cd#:~:text=CI/CD%2C which stands for,a shared source code repository.",southafrica,200.0
https://www.strongdm.com/blog/ci-cd-security-and-ci-cd-pipeline,southafrica,200.0
https://www.techtarget.com/searchitoperations/tip/9-ways-to-infuse-security-in-your-CI-CD-pipeline,southafrica,200.0
https://www.techtarget.com/searchnetworking/tip/How-to-implement-CI-CD-in-network-automation,southafrica,200.0
https://www.withcoherence.com/articles/performance-testing-in-cicd-pipelines-best-practices,southafrica,200.0
https://www.wiz.io/academy/ci-cd-security-best-practices,southafrica,200.0
"https://www.wiz.io/academy/ci-cd-security-best-practices#:~:text=To continuously improve your security stance%2C track,security test coverage%2C and security-related build failures.",southafrica,200.0
https://bluegoatcyber.com/blog/ci-cd-pipelines-enhancing-security-in-devops/,southafrica,200.0
https://carijournals.org/journals/index.php/IJCE/article/view/3047?srsltid=AfmBOorwvbmI1EN_A1gduAZGkRvC_IrCT3YXffbZp56G09OWgg8myL3G,southafrica,200.0
https://carleton.ca/npsia-ptd/catalogue/program-in-international-energy-and-natural-resource-infrastructure-protection/masters-certificate-pipeline-security/,southafrica,200.0
https://devops.isc.heia-fr.ch/lecture/devsecops/devsecops6/,southafrica,200.0
https://help.accuknox.com/use-cases/cicd-sec/,southafrica,200.0
https://ieeexplore.ieee.org/document/10671407/,southafrica,418.0
https://runsafesecurity.com/use-cases/ci-cd-security/,southafrica,200.0
https://www.endorlabs.com/product/endor-labs-ci-cd,southafrica,200.0
https://www.trolleyesecurity.com/services/devsecops/pipeline-security-ci-cd-integration/,southafrica,200.0
https://www.txone.com/blog/tsa-pipeline-security-directive-upgraded/,southafrica,200.0
https://my.idc.com/getdoc.jsp?containerId=IDC_P42567,southafrica,403.0
https://squareops.com/knowledge/ci-cd-security-best-practices-for-devsecops-teams/,southafrica,200.0
https://thecyphere.com/blog/top-10-ci-cd-security-risks/,southafrica,403.0
https://www.cisa.gov/resources-tools/programs/pipeline-cybersecurity,southafrica,
https://www.enginelabs.ai/blog/essential-cicd-pipeline-security-checklist-for-github-actions,southafrica,200.0
https://www.globalsign.com/en/blog/digital-certificates-devops-security-cicd-pipelines,southafrica,200.0
https://www.hsdl.org/c/view?docid=750295,southafrica,200.0
https://www.mindbowser.com/devsecops-metrics/,southafrica,200.0
https://www.pentesting.org/pipeline-security-guide/,southafrica,200.0
https://www.progress.com/resources/papers/progress-datadirect-hybrid-data-pipeline-security-statement,southafrica,200.0
https://fastercapital.com/topics/staying-ahead-of-emerging-threats-in-pipeline-security.html,southafrica,200.0
https://labs.onb.ac.at/gitlab/help/ci/pipelines/pipeline_security.md,southafrica,200.0
https://nsss.se/y2025/talks/ci-cd-damn-vuln-project/,southafrica,200.0
https://patentscope2.wipo.int/search/ru/detail.jsf;jsessionid=4089A3305282A80FD06AFD6DDE893556?docId=WO2024259645&_gid=202452,southafrica,200.0
https://scythe.io/library/tsa-pipeline-security-guidelines-and-adr,southafrica,200.0
https://testriq.com/blog/tag/pipeline-security,southafrica,200.0
https://www.gologic.ca/en/category/ci-cd-or-integration-and-continuous-deployment/,southafrica,200.0
https://www.reversinglabs.com/glossary/build-pipeline-security,southafrica,200.0
https://www.swiftorial.com/tutorials/security/vulnerabilities/devsecops/ci_cd_pipeline_security,southafrica,200.0
https://zeet.co/blog/ci-cd-security,southafrica,200.0
https://aspiainfotech.com/2024/09/11/ci-cd-pipeline-security/,southafrica,200.0
https://blog.gitguardian.com/how-to-secure-your-ci-cd-pipeline/,southafrica,200.0
https://collabnix.com/how-sast-enhances-devops-pipeline-security/,southafrica,200.0
https://cyberwolfe.com/cicd-pipeline-security/,southafrica,200.0
https://docs.bmc.com/xwiki/bin/view/Mainframe/DevX/BMC-AMI-DevX-Code-Pipeline/bcispw2201/Installing/Installation-roadmap/Purpose-of-the-roadmap/Code-Pipeline-Security/,southafrica,200.0
https://nephosec.com/cicd-pipeline-security/,southafrica,200.0
https://palantir.com/docs/foundry/building-pipelines/security-overview//,southafrica,200.0
https://tantosec.com/blog/build-pipeline-security-assessment/,southafrica,200.0
https://www.aristiun.com/application-security-posture-management-supply-chain-security-cicd-pipeline-security,southafrica,200.0
https://www.scribd.com/document/742594335/1701799484-Ci-CD-Pipeline-Security-Best-Practices,southafrica,200.0
https://apiiro.com/product/sscs/,southafrica,200.0
https://isosecu.com/blog/cicd-pipeline-security,southafrica,200.0
https://open.spotify.com/episode/7GDoGehV6XqBMkgFizidye,southafrica,200.0
https://openssf.org/blog/2025/08/05/visualizing-secure-mlops-mlsecops-a-practical-guide-for-building-robust-ai-ml-pipeline-security/,southafrica,200.0
https://securityboulevard.com/2021/02/how-to-integrate-automated-ast-tools-in-your-ci-cd-pipeline/,southafrica,403.0
https://sprocketfox.io/xssfox/2021/02/18/pipeline/,southafrica,200.0
https://www.apono.io/blog/access-management-for-devops-securing-ci-cd-pipelines/,southafrica,200.0
https://www.asperitas.consulting/article-cicd-pineline-security-20241111.html,southafrica,200.0
https://www.devopsinstitute.com/wp-content/uploads/2021/08/DSO-21-RaviLachhman-SlideDeck.pdf,southafrica,200.0
https://www.peakhour.io/learning/devsecops/what-is-cicd-security-integration/,southafrica,200.0
https://anchore.com/cicd/,southafrica,200.0
https://learn.microsoft.com/en-us/azure/devops/organizations/security/about-security-roles?view=azure-devops,southafrica,200.0
https://pure.atu.ie/en/publications/continuous-pipeline-security-with-azure-devops,southafrica,403.0
https://reactree.com/ci-cd-pipeline-security-best-practices-protect-your-devops-from-attacks/,southafrica,200.0
https://www.aquasec.com/use-cases/devops-security/,southafrica,200.0
https://www.fortinet.com/uk/resources/cyberglossary/ci-cd-pipeline,southafrica,200.0
https://www.jit.io/aspm-platform/cicd-security,southafrica,200.0
https://www.myshyft.com/blog/security-metrics-for-deployment/,southafrica,200.0
https://www.stepsecurity.io/blog/stepsecuritys-alignment-with-cisas-ci-cd-security-guidance,southafrica,200.0
https://www.travis-ci.com/blog/ci-cd-security-practices/,southafrica,200.0
https://hetmehta.com/resources/DevSecOps-Checklist/,southafrica,200.0
https://mobizinc.com/resources/devsecops-principles-and-concepts-for-automation/,southafrica,200.0
https://optiblack.com/insights/7-best-practices-to-secure-cicd-pipeline,southafrica,200.0
https://www.dragos.com/resource/u-s-transportation-security-administration-pipeline-security-directives/,southafrica,200.0
https://www.gao.gov/assets/gao-10-867.pdf,southafrica,403.0
https://www.sei.cmu.edu/training/devsecops-process-implementation/,southafrica,404.0
https://xygeni.io/blog/what-security-standards-for-cicd-pipelines-apply-in-2025/,southafrica,200.0
https://blog.jetbrains.com/teamcity/2025/04/ci-cd-security-best-practices/,southafrica,200.0
https://coralogix.com/blog/ci-cd-security/,southafrica,200.0
https://cybersecuritynews.com/secure-your-ci-cd-pipeline/,southafrica,200.0
https://dzone.com/refcardz/getting-started-with-cicd-pipeline-security,southafrica,403.0
https://linfordco.com/blog/ci-cd-pipeline-security-controls/,southafrica,200.0
https://owasp.org/www-project-spvs/,southafrica,200.0
https://securityboulevard.com/2022/11/8-ci-cd-best-practices-secure-your-software-development-pipeline/,southafrica,403.0
https://securityboulevard.com/2024/01/ci-cd-pipeline-security-best-practices-beyond-build-and-deploy/,southafrica,403.0
https://solutionshub.epam.com/blog/post/ci_cd_security,southafrica,200.0
https://spectralops.io/blog/ci-cd-security-hardening/,southafrica,200.0
https://www.aerowave-tech.com/images/CICD_Pipeline_Security_Best_Practices.pdf,southafrica,200.0
https://www.akeyless.io/blog/aligning-ci-cd-pipeline-security-with-nsa-cisa-guidance/,southafrica,200.0
https://www.practical-devsecops.com/devsecops-metrics/?srsltid=AfmBOopAP7fKq0N7-w7Cfw62k-_TNTesZk20k8fzyaWr2JmRPsjGg2Jr,southafrica,200.0
https://www.researchgate.net/publication/379045688_SECURITY_FOR_CONTINUOUS_INTEGRATION_AND_CONTINUOUS_DEPLOYMENT_PIPELINE,southafrica,403.0
https://accuknox.com/solutions/cicd-security,southafrica,200.0
https://devtron.ai/blog/the-4-pillars-for-securing-kubernetes-in-ci-cd/,southafrica,200.0
https://oteemo.com/blog/adding-security-metrics-devops/,southafrica,403.0
https://spectralops.io/for-jenkins/,southafrica,200.0
https://www.aikido.dev/comparison/snyk-alternative,southafrica,200.0
https://www.cisco.com/c/en/us/td/docs/solutions/Verticals/Oil_and_Gas/Pipeline/SecurityReference/Security-IRD/Security-IRD.html,southafrica,200.0
https://www.cyberark.com/what-is/ci-cd-pipeline/,southafrica,200.0
https://www.gartner.com/en/documents/3899571,southafrica,403.0
https://www.keitaro.com/insights/2022/05/13/5-best-practices-to-ensure-a-ci-cd-pipelines-security/,southafrica,200.0
https://www.redhat.com/en/topics/devops/what-cicd-pipeline,southafrica,200.0
https://blog.infosecmatters.net/2021/10/cicd-pipeline-security-shifting-left.html,southafrica,200.0
https://fastercapital.com/topics/what-is-pipeline-security-and-why-is-it-important.html,southafrica,200.0
https://ieeexplore.ieee.org/document/11011960/,southafrica,418.0
https://inventive-it.com/resources/practices-for-adding-ci-cd-pipeline-security/,southafrica,200.0
https://snyk.io/articles/what-is-ci-cd-pipeline-and-tools-explained/continuous-security/,southafrica,200.0
https://www.gologic.ca/en/continuous-integration-security/,southafrica,200.0
https://www.growingscrummasters.com/keywords/security-metrics/,southafrica,200.0
https://www.opsmx.com/blog/security-and-compliance-best-practices-for-ci-cd-pipelines-in-2023/,southafrica,200.0
https://xage.com/complying-with-tsa-pipeline-security-directives/,southafrica,200.0
https://apiiro.com/blog/ci-cd-pipeline-security-best-practices-for-your-software/,southafrica,200.0
https://dev.to/rafalw3bcraft/devsecops-pipeline-security-automation-and-continuous-monitoring-4d14,southafrica,200.0
https://www.aikido.dev/features/ci-cd-pipeline-security,southafrica,200.0
https://www.alooba.com/skills/concepts/continuous-integrationcontinuous-deployment-cicd-437/pipeline-security/,southafrica,200.0
https://www.aquasec.com/cloud-native-academy/supply-chain-security/ci-cd-security-threats-tools-and-best-practices/,southafrica,200.0
https://www.researchgate.net/publication/388855211_CICD_PIPELINE_SECURITY_AND_CONTINUOUS_TESTING,southafrica,403.0
https://www.sentinelone.com/cybersecurity-101/cloud-security/ci-cd-security-tools/,southafrica,200.0
https://citizant.com/blog/devsecops/5-security-considerations-cicd-pipeline/,southafrica,200.0
https://distantjob.com/blog/devsecops-implementation/,southafrica,200.0
https://securityboulevard.com/2023/02/from-vulnerability-to-victory-defending-your-ci-cd-pipeline/,southafrica,403.0
https://soos.io/devops-pipeline-security,southafrica,200.0
https://spb.hse.ru/en/ba/log/students/diplomas/1046843847,southafrica,200.0
https://www.e-spincorp.com/tag/pipeline-security/,southafrica,200.0
https://www.myshyft.com/blog/pipeline-security-scanning/,southafrica,200.0
https://www.paloaltonetworks.com/blog/cloud-security/ci-cd-pipeline-security-strategy/,southafrica,403.0
https://blog.gitguardian.com/pipeline-integrity-and-security-in-devsecops/,southafrica,200.0
https://circleci.com/blog/security-best-practices-for-ci-cd/,southafrica,200.0
"https://forumalternance.cergypontoise.fr/11497279/auniteg/ygotos/ppourw/Measures+and+Metrics+in+Corporate+Security,+Second+Edition.pdf",southafrica,200.0
https://waratek.com/blog/cicd-security/,southafrica,200.0
https://www.f5.com/company/blog/container-security-basics-pipeline-security,southafrica,200.0
https://www.globalsign.com/en/blog/devops-pipeline-security-automate-acme,southafrica,200.0
https://www.ibm.com/software/reports/compatibility/clarity-reports/report/html/softwareReqsForProduct?deliverableId=CF0C527046E011E8ADCBA344DE8FB657,southafrica,200.0
https://www.learningtree.com/courses/azure-devops-pipeline-security/,southafrica,200.0
https://www.tripwire.com/state-of-security/security-ci-cd-pipeline-flowing,southafrica,200.0
https://www.willistonherald.com/news/state/north-dakota-supreme-court-hears-arguments-in-pipeline-security-license-case/article_cf556674-7680-11e9-bad4-8fd02c331ad4.html,southafrica,200.0
https://cdn.ymaws.com/members.iamu.org/resource/resmgr/security/2018_TSA_Pipeline_Security_G.pdf,southafrica,200.0
https://cloudsecurityalliance.org/blog/2022/04/20/security-performance-reporting,southafrica,200.0
https://mattermost.com/blog/ci-cd-pipeline-security/,southafrica,200.0
https://www.codecademy.com/catalog/subject/cybersecurity,southafrica,200.0
https://www.e-spincorp.com/application-security-testing-for-pipeline-security-sast-dast/,southafrica,200.0
https://www.indeed.com/q-devsecops-engineer-security-jobs.html,southafrica,403.0
https://www.law.cornell.edu/uscode/text/6/1207,southafrica,200.0
https://www.stackhawk.com/blog/ci-pipeline-security-bug-testing/,southafrica,200.0
https://wwwmatthes.in.tum.de/file/1h520imhelkkn/Sebis-Public-Website/-/Master-s-Thesis-Timo-Zandonella/Kickoff_Presentation_Master_Thesis_Timo_Zandonella.pdf,southafrica,200.0
https://aws.amazon.com/marketplace/reviews/reviews-list/prodview-ljsrjvcsk72ki/review/8ed3a731-7488-3980-8c98-616172294b47,southafrica,200.0
https://aws.amazon.com/marketplace/reviews/reviews-list/prodview-ljsrjvcsk72ki/review/a015d0b6-b9fa-3391-bc9d-afda212e5fe9,southafrica,200.0
https://owasp.org/,southafrica,200.0
https://pmnewsnigeria.com/2025/08/13/niger-delta-ex-agitators-withdraw-petition-against-pipeline-security-firm-apologize-for-misinformation/,southafrica,403.0
https://tryhackme.com/paths,southafrica,200.0
https://www.checkpoint.com/cyber-hub/cloud-security/devsecops/what-is-a-ci-cd-pipeline/,southafrica,202.0
https://www.neliti.com/publications/590992/quality-assurance-in-continuous-integration-continuous-delivery-ci-cd-pipelines,southafrica,403.0
"https://www.ziprecruiter.com/c/Sierra-Space/Job/DevOps-DevSecOps-(II-Principal)/-in-Centennial,CO?jid=90c077f351a19fea",southafrica,403.0
https://careers.cathaypacific.com/en/careers/jobs/hong-kong/solution-lead-regions-rpa-idp-27432,southafrica,200.0
https://galileo.ai/,southafrica,200.0
https://immunefi.com/,southafrica,200.0
https://vercel.com/pricing,southafrica,200.0
https://vocal.media/01/belitsoft-s-take-on-net-unit-testing-what-top-teams-do-differently,southafrica,200.0
https://www.dataart.team/vacancies,southafrica,200.0
https://www.newsghana.com.gh/illegal-miners-threaten-ghanas-energy-lifelines-amid-rescue-plan-launch/,southafrica,403.0
https://x.com/GuardiusDev,southafrica,403.0
https://careers.cathaypacific.com/en/careers/jobs/china/solution-lead-27770,southafrica,200.0
https://careers.wbd.com/global/en/job/R000096436/Senior-Software-Engineer-in-Test,southafrica,200.0
https://itviec.com/it-jobs/security-engineer-platform-tooling-relocate-to-dubai-virtual-security-lab-cyber-risk-management-services-l-l-c-1401,southafrica,403.0
https://thenewstack.io/experts-split-on-ai-reviewing-its-own-code-for-security/,southafrica,200.0
https://www.careerjunction.co.za/data-engineer-cpt-onsite-3-month-contract-to-go-perm-job-2618953.aspx,southafrica,
https://www.cloudflare.com/plans/developer-platform/,southafrica,200.0
https://www.crowdstrike.com/en-us/cybersecurity-101/cloud-security/cloud-security-best-practices/,southafrica,200.0
https://www.dataquest.io/blog/advanced-concepts-in-docker-compose/,southafrica,200.0
https://www.wg-plc.com/,southafrica,200.0
https://careers.wbd.com/global/en/job/R000096438/Software-Engineer-in-Test-II,southafrica,200.0
https://codewithmukesh.com/courses/dotnet-webapi-zero-to-hero/,southafrica,200.0
https://developer.android.com/studio/intro,southafrica,200.0
https://docs.dynatrace.com/docs/whats-new/documentation,southafrica,200.0
https://github.com/spring-projects/spring-boot,southafrica,200.0
https://guardian.ng/business-services/anxiety-as-oil-stocks-plunge-10-per-cent-ytd-erase-previous-gains/,southafrica,200.0
https://idm.net.au/blog/0015281-new-tools-target-shadow-ai-risks,southafrica,200.0
https://lunainc.com/,southafrica,200.0
https://supabase.com/docs/guides/deployment/going-into-prod,southafrica,200.0
https://discoveryalert.com.au/news/global-oil-trade-dynamics-2025-us-nigeria/,southafrica,200.0
https://justjoin.it/job-offer/madiff-sp-z-o-o---net-developer-warszawa-net-e31f8a3b,southafrica,200.0
https://levelup.gitconnected.com/writing-code-for-team-projects-conventions-prs-and-reviews-that-work-48cda080bac9,southafrica,200.0
https://www.coursera.org/professional-certificates/data-engineering,southafrica,200.0
https://www.showbizjobs.com/jobs/warner-bros-discovery-software-engineer-in-test-in-bangalore/jid-86v479,southafrica,405.0
https://www.totaljobs.com/job/offensive-security-engineer/palantir-job105568683,southafrica,
https://www.transportationindustrynews.com/article/839744194-crude-oil-pipeline-transport-market-size-share-competitive-landscape-and-trend-analysis-report,southafrica,200.0
https://businessamlive.com/nigerias-daily-oil-production-plunges-to-1-57m-barrels/,southafrica,200.0
https://github.com/BeehiveInnovations/zen-mcp-server,southafrica,200.0
https://jobs.discovertechnata.com/companies/warner-bros-discovery-2/jobs/56429854-senior-software-engineer-in-test,southafrica,200.0
https://mx.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-senior-java-spring-boot-developer-ref-0003-en-tepezala-C489B2AB9674A8B761373E686DCF3405,southafrica,200.0
https://thehackernews.com/search/label/cybersecurity?updated-max=2025-08-10T18:01:00%2B05:30&max-results=20&start=19&by-date=false,southafrica,403.0
https://www.ainvest.com/news/reinstating-sanctions-iran-geopolitical-risks-opportunities-energy-defense-markets-2508/,southafrica,200.0
https://www.geeksforgeeks.org/software-testing/what-is-an-api/,southafrica,200.0
https://www.prolegion.com/marketplace,southafrica,200.0
https://www.remoterocketship.com/company/trimble/jobs/senior-genai-python-engineer-genai-safety-and-quality-spain-remote,southafrica,200.0
https://www.scworld.com/podcast-segment/14158-esw-at-blackhat-and-the-weekly-enterprise-security-news-esw-419,southafrica,403.0
https://championnews.com.ng/2025/08/13/nnpc-ltd-dodges-₦5bn-blow-as-court-upholds-board-authority/,southafrica,200.0
https://content.techgig.com/career-advice/ai-vs-human-developers-the-future-of-coding-and-job-security/articleshow/123279398.cms,southafrica,200.0
https://itwire.com/business-it-news/business-software/changing-of-the-guard-at-github-signals-a-new-microsoft-ai-focus-for-the-world-s-home-of-open-source-software.html,southafrica,200.0
https://itwire.com/itwire-magazine/tag/Software+development.html,southafrica,200.0
https://thehackernews.com/search?updated-max=2025-08-11T01:00:00%2B05:30&max-results=12,southafrica,403.0
https://www.parallels.com/products/desktop/?srsltid=AfmBOopU_GKduNcYajpeS3FkcqgkbpJvKgofIN3Ab97OudQlyD3M0nnK,southafrica,200.0
https://www.remoterocketship.com/company/growthaccelerationpartners-3/jobs/staff-ios-mobile-engineer-colombia-remote,southafrica,200.0
https://www.showbizjobs.com/jobs/warner-bros-discovery-senior-software-engineer-in-test-in-bangalore/jid-369jv9,southafrica,405.0
https://cycode.com/pipeline-security/,southafrica,200.0
https://medium.com/@pawel.piwosz/ci-cd-pipeline-security-what-we-can-learn-from-real-disasters-632192683757,southafrica,200.0
https://snyk.io/platform/ci-cd-pipeline-security/,southafrica,200.0
https://www.arnica.io/blog/ci-cd-pipeline-security-vs-ide-plugins-vs-pipelineless-security,southafrica,200.0
https://www.infosectrain.com/blog/ci-cd-pipeline-security-in-devsecops/,southafrica,200.0
https://www.redhat.com/en/resources/ci-cd-pipeline-security-dzone-analyst-material,southafrica,200.0
https://www.upwind.io/feed/enhancing-ci-cd-pipeline-security-with-upwind,southafrica,200.0
https://devops.com/devops-security-metrics/,southafrica,200.0
https://docs.gitlab.com/ci/pipeline_security/,southafrica,200.0
https://entro.security/secrets-security-glossary/effective-secrets-management-in-ci-cd-pipelines/,southafrica,200.0
https://iamops.io/devsecops-services/ci-cd-pipeline-security/,southafrica,200.0
https://spacelift.io/blog/ci-cd-security,southafrica,200.0
https://thectoclub.com/news/ci-cd-pipeline-security-best-practices/,southafrica,200.0
https://www.armosec.io/securing-ci-cd-pipelines/,southafrica,200.0
https://www.beyondidentity.com/resource/3-ci-cd-pipeline-security-best-practices,southafrica,200.0
https://www.checkpoint.com/cyber-hub/cloud-security/devsecops/what-is-a-devsecops-pipeline/,southafrica,202.0
https://www.tsa.gov/sites/default/files/pipeline_security_guidelines.pdf,southafrica,200.0
https://codefresh.io/learn/ci-cd/ci-cd-security-7-risks-and-what-you-can-do-about-them/,southafrica,200.0
https://contextqa.com/ci-cd-pipeline-security-guide/,southafrica,200.0
https://docs.gitlab.com/user/application_security/vulnerability_report/pipeline/,southafrica,200.0
https://dzone.com/refcardz/continuous-delivery-pipeline-security-essentials,southafrica,403.0
https://reliasoftware.com/blog/5-best-practices-for-enhancing-ci-cd-pipeline-security,southafrica,200.0
https://www.fortinet.com/blog/business-and-technology/ensuring-continuous-security-integration-for-devsecops,southafrica,200.0
https://www.linkedin.com/advice/1/how-can-you-measure-effectiveness-your-cicd-pipeline-7mjqf,southafrica,200.0
https://www.wiz.io/lp/ci-cd-security-best-practices-cheat-sheet,southafrica,200.0
https://amzur.com/blog/ci-cd-pipeline-security-with-dockers/,southafrica,200.0
https://cloudsecurityalliance.org/artifacts/the-six-pillars-of-devsecops-measure-monitor-report-and-action,southafrica,200.0
https://faun.pub/cloud-ci-cd-pipeline-security-checklist-8500953d4c5d,southafrica,200.0
https://hackernoon.com/devsecops-deep-dive-cicd-pipeline-security,southafrica,200.0
https://ingaa.org/wp-content/uploads/2019/02/34310.pdf,southafrica,200.0
https://openssf.org/wp-content/uploads/2025/08/OpenSSF_MLSecOps_Whitepaper.pdf,southafrica,200.0
https://www.cyberdb.co/devops-security-metrics-and-kpis-a-comprehensive-guide/,southafrica,200.0
https://www.iogp.org/bookstore/product/pipeline-security-guidelines/,southafrica,200.0
https://www.opsera.io/learn/devsecops-best-practices-for-ci-cd-pipeline-security,southafrica,200.0
https://computerfraudsecurity.com/index.php/journal/article/view/726/490,southafrica,200.0
https://docs.jit.io/docs/cicd-pipeline-security,southafrica,200.0
https://industrialcyber.co/regulation-standards-and-compliance/strengthening-pipeline-security-a-guide-for-ot-professionals-on-tsa-pipeline-security-directives-and-the-2024-notice-of-proposed-rules/,southafrica,200.0
https://www.cybersecurityintelligence.com/pipeline-security-5315.html,southafrica,200.0
https://www.darktrace.com/resources/pipeline-security-directive,southafrica,200.0
https://www.dragonspears.com/blog/devsecops-assessment-questions,southafrica,200.0
https://www.dragos.com/blog/industry-news/us-transportation-security-administration-releases-updated-pipeline-security-directive-key-revisions-and-compliance-strategies/,southafrica,200.0
https://www.fortunebusinessinsights.com/pipeline-security-market-105742,southafrica,200.0
https://www.gao.gov/products/gao-19-542t,southafrica,403.0
https://checkmarx.com/glossary/what-is-cicd-security/,southafrica,200.0
https://docs.convisoappsec.com/cli/security-gate,southafrica,200.0
https://e.huawei.com/en/material/enterprise/a0512272c84b4076a66e062ad9b87c73,southafrica,200.0
https://jobs.baesystems.com/global/en/job/BAE1US109065BREXTERNAL/DevSecOps-Pipeline-Security-Engineer?utm_source=hbcuconnect&utm_medium=phenom-feeds,southafrica,410.0
https://www.cbo.gov/publication/61006,southafrica,200.0
https://www.cyberark.com/solutions/devsecops-cloud-native-apps/,southafrica,200.0
https://www.law.cornell.edu/uscode/text/6/1208,southafrica,200.0
https://www.opsmx.com/blog/securing-ci-cd-pipelines-practical-strategies-for-nsa-and-cisa-compliance/,southafrica,200.0
https://www.trccompanies.com/insights/tsa-pipeline-security-guidelines-navigating-change-to-protect-critical-assets/,southafrica,200.0
https://xygeni.io/cicd-security/,southafrica,200.0
https://blogs.cisco.com/security/pipeline-security-tunnel-vision,southafrica,200.0
https://devtron.ai/blog/integrating-security-scanning-into-ci-cd-pipeline/,southafrica,200.0
https://learn.microsoft.com/en-us/azure/devops/pipelines/policies/permissions?view=azure-devops,southafrica,200.0
https://www.asisonline.org/security-management-magazine/articles/2019/10/is-pipeline-security-adequate/,southafrica,403.0
https://www.barriernetworks.com/barrier-devsecops,southafrica,200.0
https://www.deepfactor.io/glossary/ci-cd-security/,southafrica,200.0
https://www.dlh.lu/shop/module-5-part-2-devops-and-pipeline-security-1744,southafrica,200.0
https://www.koenig-solutions.com/devsecops-kubernetes-pipeline-security-training,southafrica,500.0
https://www.ppln.co/en,southafrica,200.0
https://www.upguard.com/blog/tsa-pipeline-security-guidelines,southafrica,200.0
